날짜,현재수위,유입량,방류량
2012-04-29 14:30,24.965,864.6,569.7
2012-04-29 14:40,24.977,949.3,556.1
2012-04-29 14:50,24.983,949.1,555.9
2012-04-29 15:00,24.99,648,549
2012-04-29 15:10,25.003,568.1,568.1
2012-04-29 15:20,25.011,667.8,567.8
2012-04-29 15:30,25.01,667.8,567.8
2012-04-29 15:40,25.001,568.1,568.1
2012-04-29 15:50,24.979,372.6,569.2
2012-04-29 16:00,24.97,359,556
2012-04-29 16:10,24.953,386.5,583.1
2012-04-29 16:20,24.941,289.3,584.2
2012-04-29 16:30,24.924,87.2,578.7
2012-04-29 16:40,24.922,93.8,585.3
2012-04-29 16:50,24.901,-108.6,579.5
2012-04-29 17:00,24.94,278,573
2012-04-29 17:10,24.87,391,587.6
2012-04-29 17:20,24.869,391.5,588.1
2012-04-29 17:30,24.869,391.5,588.1
2012-04-29 17:40,24.869,398.4,595
2012-04-29 17:50,24.869,398.4,595
2012-04-29 18:00,24.92,373,569
2012-04-29 18:10,24.869,581.8,581.8
2012-04-29 18:20,24.869,575.3,575.3
2012-04-29 18:30,24.869,581.8,581.8
2012-04-29 18:40,24.869,575.3,575.3
2012-04-29 18:50,24.867,575.4,575.4
2012-04-29 19:00,24.89,281,576
2012-04-29 19:10,24.85,490.9,589.2
2012-04-29 19:20,24.843,379.6,576.2
2012-04-29 19:30,24.839,393,589.6
2012-04-29 19:40,24.838,379.8,576.4
2012-04-29 19:50,24.819,190.5,583.7
2012-04-29 20:00,24.86,281,576
2012-04-29 20:10,24.819,577.1,577.1
2012-04-29 20:20,24.811,485.7,584
2012-04-29 20:30,24.808,485.8,584.1
2012-04-29 20:40,24.799,381.2,577.8
2012-04-29 20:50,24.799,381.2,577.8
2012-04-29 21:00,24.82,186,579
2012-04-29 21:10,24.783,480.5,578.8
2012-04-29 21:20,24.779,493.9,592.2
2012-04-29 21:30,24.774,382.5,579.1
2012-04-29 21:40,24.784,494.1,592.4
2012-04-29 21:50,24.784,494.1,592.4
2012-04-29 22:00,24.81,473,572
2012-04-29 22:10,24.789,592.2,592.2
2012-04-29 22:20,24.789,592.2,592.2
2012-04-29 22:30,24.789,592.2,592.2
2012-04-29 22:40,24.789,598.8,598.8
2012-04-29 22:50,24.789,598.8,598.8
2012-04-29 23:00,24.79,383,579
2012-04-29 23:10,24.789,586,586
2012-04-29 23:20,24.789,579,579
2012-04-29 23:30,24.789,578.6,578.6
2012-04-29 23:40,24.786,578.3,578.3
2012-04-29 23:50,24.783,493.4,591.7
2012-04-30 0:00,24.79,383,579
2012-04-30 0:10,24.789,591.5,591.5
2012-04-30 0:20,24.789,578.2,578.2
2012-04-30 0:30,24.789,584.8,584.8
2012-04-30 0:40,24.789,591.5,591.5
2012-04-30 0:50,24.789,578.6,578.6
2012-04-30 1:00,24.79,579,579
2012-04-30 1:10,24.789,584.8,584.8
2012-04-30 1:20,24.789,584.8,584.8
2012-04-30 1:30,24.789,578.6,578.6
2012-04-30 1:40,24.789,591.9,591.9
2012-04-30 1:50,24.789,591.9,591.9
2012-04-30 2:00,24.79,579,579
2012-04-30 2:10,24.789,578.6,578.6
2012-04-30 2:20,24.789,585.2,585.2
2012-04-30 2:30,24.789,578.6,578.6
2012-04-30 2:40,24.789,578.6,578.6
2012-04-30 2:50,24.789,578.6,578.6
2012-04-30 3:00,24.79,565,565
2012-04-30 3:10,24.789,578.6,578.6
2012-04-30 3:20,24.789,578.3,578.3
2012-04-30 3:30,24.789,578.2,578.2
2012-04-30 3:40,24.789,578.2,578.2
2012-04-30 3:50,24.789,578.2,578.2
2012-04-30 4:00,24.79,579,579
2012-04-30 4:10,24.789,578.2,578.2
2012-04-30 4:20,24.789,578.2,578.2
2012-04-30 4:30,24.789,578.2,578.2
2012-04-30 4:40,24.789,591.5,591.5
2012-04-30 4:50,24.789,578.2,578.2
2012-04-30 5:00,24.79,572,572
2012-04-30 5:10,24.789,578.2,578.2
2012-04-30 5:20,24.789,578.2,578.2
2012-04-30 5:30,24.789,577.9,577.9
2012-04-30 5:40,24.789,584.5,584.5
2012-04-30 5:50,24.789,577.9,577.9
2012-04-30 6:00,24.79,579,579
2012-04-30 6:10,24.789,577.9,577.9
2012-04-30 6:20,24.789,578.2,578.2
2012-04-30 6:30,24.789,577.9,577.9
2012-04-30 6:40,24.789,597.7,597.7
2012-04-30 6:50,24.789,577.9,577.9
2012-04-30 7:00,24.79,572,572
2012-04-30 7:10,24.789,577.9,577.9
2012-04-30 7:20,24.789,577.9,577.9
2012-04-30 7:30,24.789,577.9,577.9
2012-04-30 7:40,24.789,564.5,564.5
2012-04-30 7:50,24.789,577.5,577.5
2012-04-30 8:00,24.79,565,565
2012-04-30 8:10,24.789,584.8,584.8
2012-04-30 8:20,24.789,598.5,598.5
2012-04-30 8:30,24.789,598.8,598.8
2012-04-30 8:40,24.789,598.8,598.8
2012-04-30 8:50,24.789,592.2,592.2
2012-04-30 9:00,24.79,579,579
2012-04-30 9:10,24.789,579,579
2012-04-30 9:20,24.789,578.6,578.6
2012-04-30 9:30,24.789,591.9,591.9
2012-04-30 9:40,24.789,591.9,591.9
2012-04-30 9:50,24.789,598.8,598.8
2012-04-30 10:00,24.8,683,585
2012-04-30 10:10,24.808,689.8,591.5
2012-04-30 10:20,24.831,892.1,597.2
2012-04-30 10:30,24.85,1081.4,589.9
2012-04-30 10:40,24.859,1186,596.2
2012-04-30 10:50,24.869,1277.3,589.2
2012-04-30 11:00,24.88,1368,582
2012-04-30 11:10,24.884,588.6,588.6
2012-04-30 11:20,24.891,673.5,575.2
2012-04-30 11:30,24.898,784.3,587.7
2012-04-30 11:40,24.895,686.1,587.8
2012-04-30 11:50,24.875,595.2,595.2
2012-04-30 12:00,24.87,478,576
2012-04-30 12:10,24.869,575.7,575.7
2012-04-30 12:20,24.865,595.9,595.9
2012-04-30 12:30,24.869,589.6,589.6
2012-04-30 12:40,24.854,399.7,596.3
2012-04-30 12:50,24.85,399.9,596.5
2012-04-30 13:00,24.85,380,576
2012-04-30 13:10,24.828,394.1,590.7
2012-04-30 13:20,24.82,296.1,591
2012-04-30 13:30,24.82,302.7,597.6
2012-04-30 13:40,24.814,198.1,591.3
2012-04-30 13:50,24.811,198.2,591.4
2012-04-30 14:00,24.82,284,579
2012-04-30 14:10,24.789,487.7,586
2012-04-30 14:20,24.791,494.3,592.6
2012-04-30 14:30,24.814,696.6,598.3
2012-04-30 14:40,24.842,990.4,597.2
2012-04-30 14:50,24.848,1068.3,576.8
2012-04-30 15:00,24.85,885,590
2012-04-30 15:10,24.838,498.3,596.6
2012-04-30 15:20,24.832,394,590.6
2012-04-30 15:30,24.82,289.2,584.1
2012-04-30 15:40,24.808,184.3,577.5
2012-04-30 15:50,24.803,86.2,577.7
2012-04-30 16:00,24.81,171,565
2012-04-30 16:10,24.789,577.2,577.2
2012-04-30 16:20,24.789,577.2,577.2
2012-04-30 16:30,24.799,661.4,563.1
2012-04-30 16:40,24.799,661.4,563.1
2012-04-30 16:50,24.808,759.3,562.7
2012-04-30 17:00,24.82,654,555
2012-04-30 17:10,24.822,575.2,575.2
2012-04-30 17:20,24.839,771.2,574.6
2012-04-30 17:30,24.839,771.2,574.6
2012-04-30 17:40,24.831,666.5,568.2
2012-04-30 17:50,24.828,673.3,575
2012-04-30 18:00,24.82,562,562
2012-04-30 18:10,24.819,575.3,575.3
2012-04-30 18:20,24.819,575.3,575.3
2012-04-30 18:30,24.819,568.7,568.7
2012-04-30 18:40,24.815,477.2,575.5
2012-04-30 18:50,24.817,575.7,575.7
2012-04-30 19:00,24.82,569,569
2012-04-30 19:10,24.819,575.7,575.7
2012-04-30 19:20,24.819,575.7,575.7
2012-04-30 19:30,24.819,582.2,582.2
2012-04-30 19:40,24.819,575.9,575.9
2012-04-30 19:50,24.819,576,576
2012-04-30 20:00,24.82,562,562
2012-04-30 20:10,24.819,569,569
2012-04-30 20:20,24.819,569,569
2012-04-30 20:30,24.819,562.4,562.4
2012-04-30 20:40,24.819,575.7,575.7
2012-04-30 20:50,24.819,575.3,575.3
2012-04-30 21:00,24.82,555,555
2012-04-30 21:10,24.808,477.4,575.7
2012-04-30 21:20,24.816,575.4,575.4
2012-04-30 21:30,24.819,575.3,575.3
2012-04-30 21:40,24.808,477.4,575.7
2012-04-30 21:50,24.808,477.7,576
2012-04-30 22:00,24.8,372,569
2012-04-30 22:10,24.799,576.4,576.4
2012-04-30 22:20,24.802,563,563
2012-04-30 22:30,24.805,576.2,576.2
2012-04-30 22:40,24.805,562.9,562.9
2012-04-30 22:50,24.799,576,576
2012-04-30 23:00,24.8,555,555
2012-04-30 23:10,24.799,576.4,576.4
2012-04-30 23:20,24.799,576.4,576.4
2012-04-30 23:30,24.799,576.4,576.4
2012-04-30 23:40,24.799,576.4,576.4
2012-04-30 23:50,24.798,576.4,576.4
