날짜,현재수위,유입량,방류량
2022-04-29 11:50,25.06,733.67,125.33
2022-04-29 12:00,25.06,125.38,125.38
2022-04-29 12:10,25.07,734.15,125.81
2022-04-29 12:20,25.07,125.55,125.55
2022-04-29 12:30,25.07,125.62,125.62
2022-04-29 12:40,25.07,125.31,125.31
2022-04-29 12:50,25.07,125.23,125.23
2022-04-29 13:00,25.07,125.66,125.66
2022-04-29 13:10,25.07,125.59,125.59
2022-04-29 13:20,25.07,125.27,125.27
2022-04-29 13:30,25.07,124.89,124.89
2022-04-29 13:40,25.07,125.18,125.18
2022-04-29 13:50,25.07,125.12,125.12
2022-04-29 14:00,25.07,125.49,125.49
2022-04-29 14:10,25.07,125.3,125.3
2022-04-29 14:20,25.09,1343.51,125.17
2022-04-29 14:30,25.08,0,124.66
2022-04-29 14:40,25.09,735.42,125.42
2022-04-29 14:50,25.09,125.16,125.16
2022-04-29 15:00,25.1,735.03,125.03
2022-04-29 15:10,25.1,124.86,124.86
2022-04-29 15:20,25.1,125.3,125.3
2022-04-29 15:30,25.1,125.12,125.12
2022-04-29 15:40,25.1,125.3,125.3
2022-04-29 15:50,25.1,124.99,124.99
2022-04-29 16:00,25.1,125.19,125.19
2022-04-29 16:10,-,-,-
2022-04-29 16:20,25.1,125.02,125.02
2022-04-29 16:30,25.1,125.26,125.26
2022-04-29 16:40,25.1,125.18,125.18
2022-04-29 16:50,25.1,124.9,124.9
2022-04-29 17:00,25.1,125.25,125.25
2022-04-29 17:10,25.11,734.8,124.8
2022-04-29 17:20,25.11,124.94,124.94
2022-04-29 17:30,25.11,125.04,125.04
2022-04-29 17:40,25.12,736.72,125.05
2022-04-29 17:50,25.12,124.79,124.79
2022-04-29 18:00,25.12,124.83,124.83
2022-04-29 18:10,25.12,124.83,124.83
2022-04-29 18:20,25.12,125.14,125.14
2022-04-29 18:30,25.12,124.94,124.94
2022-04-29 18:40,25.12,125,125
2022-04-29 18:50,25.12,124.9,124.9
2022-04-29 19:00,25.12,124.85,124.85
2022-04-29 19:10,25.12,125.03,125.03
2022-04-29 19:20,25.12,125.02,125.02
2022-04-29 19:30,25.12,124.83,124.83
2022-04-29 19:40,25.12,124.93,124.93
2022-04-29 19:50,25.12,124.8,124.8
2022-04-29 20:00,25.12,125.01,125.01
2022-04-29 20:10,25.12,125.54,125.54
2022-04-29 20:20,25.12,125.07,125.07
2022-04-29 20:30,25.12,125.15,125.15
2022-04-29 20:40,25.12,124.98,124.98
2022-04-29 20:50,25.13,736.64,124.97
2022-04-29 21:00,25.13,124.92,124.92
2022-04-29 21:10,25.13,124.95,124.95
2022-04-29 21:20,25.13,124.59,124.59
2022-04-29 21:30,25.13,124.71,124.71
2022-04-29 21:40,25.13,124.97,124.97
2022-04-29 21:50,25.13,124.78,124.78
2022-04-29 22:00,25.13,124.91,124.91
2022-04-29 22:10,25.14,736.65,124.98
2022-04-29 22:20,25.14,124.74,124.74
2022-04-29 22:30,25.14,124.88,124.88
2022-04-29 22:40,25.14,124.87,124.87
2022-04-29 22:50,25.14,124.76,124.76
2022-04-29 23:00,25.14,124.31,124.31
2022-04-29 23:10,25.14,124.78,124.78
2022-04-29 23:20,25.15,737.8,124.47
2022-04-29 23:30,25.13,0,124.52
2022-04-29 23:40,25.12,0,124.7
2022-04-29 23:50,25.12,124.62,124.62
2022-04-30 0:00,25.12,125.23,125.23
2022-04-30 0:10,25.12,124.99,124.99
2022-04-30 0:20,25.12,124.69,124.69
2022-04-30 0:30,25.12,124.73,124.73
2022-04-30 0:40,25.12,124.89,124.89
2022-04-30 0:50,25.13,736.87,125.2
2022-04-30 1:00,25.13,124.97,124.97
2022-04-30 1:10,25.13,125.13,125.13
2022-04-30 1:20,25.13,124.67,124.67
2022-04-30 1:30,25.13,125.2,125.2
2022-04-30 1:40,25.13,124.7,124.7
2022-04-30 1:50,25.13,124.92,124.92
2022-04-30 2:00,25.12,0,125.17
2022-04-30 2:10,25.12,125.18,125.18
2022-04-30 2:20,25.12,125.34,125.34
2022-04-30 2:30,25.12,125.28,125.28
2022-04-30 2:40,25.12,125.49,125.49
2022-04-30 2:50,25.12,124.85,124.85
2022-04-30 3:00,25.12,125.08,125.08
2022-04-30 3:10,25.12,125.04,125.04
2022-04-30 3:20,25.12,125.08,125.08
2022-04-30 3:30,25.12,124.96,124.96
2022-04-30 3:40,25.12,125.01,125.01
2022-04-30 3:50,25.12,124.8,124.8
2022-04-30 4:00,25.12,125.03,125.03
2022-04-30 4:10,25.12,124.84,124.84
2022-04-30 4:20,25.12,125.3,125.3
2022-04-30 4:30,25.12,124.68,124.68
2022-04-30 4:40,25.12,124.99,124.99
2022-04-30 4:50,25.12,125.15,125.15
2022-04-30 5:00,25.12,124.98,124.98
2022-04-30 5:10,25.12,124.9,124.9
2022-04-30 5:20,25.11,0,124.87
2022-04-30 5:30,25.11,124.89,124.89
2022-04-30 5:40,25.11,125.02,125.02
2022-04-30 5:50,25.12,736.71,125.04
2022-04-30 6:00,25.12,125.28,125.28
2022-04-30 6:10,25.12,124.99,124.99
2022-04-30 6:20,25.12,124.61,124.61
2022-04-30 6:30,25.12,125.14,125.14
2022-04-30 6:40,25.12,125,125
2022-04-30 6:50,25.11,0,124.91
2022-04-30 7:00,25.11,124.67,124.67
2022-04-30 7:10,25.11,124.96,124.96
2022-04-30 7:20,25.11,124.98,124.98
2022-04-30 7:30,25.11,124.88,124.88
2022-04-30 7:40,25.1,0,124.98
2022-04-30 7:50,25.1,125.09,125.09
2022-04-30 8:00,25.1,125.41,125.41
2022-04-30 8:10,25.1,125.11,125.11
2022-04-30 8:20,25.1,125.18,125.18
2022-04-30 8:30,25.1,125.15,125.15
2022-04-30 8:40,25.1,125.23,125.23
2022-04-30 8:50,25.1,124.98,124.98
2022-04-30 9:00,25.1,124.71,124.71
2022-04-30 9:10,25.11,735.05,125.05
2022-04-30 9:20,25.12,736.78,125.11
2022-04-30 9:30,25.13,736.61,124.94
2022-04-30 9:40,25.12,0,125.08
2022-04-30 9:50,25.12,125,125
2022-04-30 10:00,25.12,125.29,125.29
2022-04-30 10:10,25.12,124.71,124.71
2022-04-30 10:20,25.13,736.54,124.88
2022-04-30 10:30,25.12,0,125.12
2022-04-30 10:40,25.12,125.26,125.26
2022-04-30 10:50,25.12,124.88,124.88
2022-04-30 11:00,25.12,124.99,124.99
2022-04-30 11:10,25.12,124.62,124.62
2022-04-30 11:20,25.13,736.83,125.17
2022-04-30 11:30,25.13,124.78,124.78
2022-04-30 11:40,25.14,736.21,124.54
2022-04-30 11:50,25.14,124.77,124.77
2022-04-30 12:00,25.15,738.19,124.86
2022-04-30 12:10,25.15,124.67,124.67
2022-04-30 12:20,25.15,124.61,124.61
2022-04-30 12:30,25.17,1353.1,124.76
2022-04-30 12:40,25.17,124.68,124.68
2022-04-30 12:50,25.17,124.63,124.63
2022-04-30 13:00,25.17,124.52,124.52
2022-04-30 13:10,25.17,124.51,124.51
2022-04-30 13:20,25.17,124.63,124.63
2022-04-30 13:30,25.17,124.71,124.71
2022-04-30 13:40,25.17,124.48,124.48
2022-04-30 13:50,25.17,124.42,124.42
2022-04-30 14:00,25.17,124.43,124.43
2022-04-30 14:10,25.17,124.53,124.53
2022-04-30 14:20,25.17,124.12,124.12
2022-04-30 14:30,25.17,124.87,124.87
2022-04-30 14:40,25.18,739.4,124.4
2022-04-30 14:50,25.18,124.28,124.28
2022-04-30 15:00,25.19,739.85,124.85
2022-04-30 15:10,25.19,124.74,124.74
2022-04-30 15:20,25.19,124.54,124.54
2022-04-30 15:30,25.19,124.84,124.84
2022-04-30 15:40,25.19,124.68,124.68
2022-04-30 15:50,25.19,124.73,124.73
2022-04-30 16:00,25.2,739.19,124.19
2022-04-30 16:10,25.2,124.59,124.59
2022-04-30 16:20,25.2,124.38,124.38
2022-04-30 16:30,25.2,124.69,124.69
2022-04-30 16:40,25.2,124.52,124.52
2022-04-30 16:50,25.2,124.39,124.39
2022-04-30 17:00,25.2,124.6,124.6
2022-04-30 17:10,25.2,124.6,124.6
2022-04-30 17:20,25.2,124.46,124.46
2022-04-30 17:30,25.2,124.7,124.7
2022-04-30 17:40,25.2,124.79,124.79
2022-04-30 17:50,25.2,124.65,124.65
2022-04-30 18:00,25.21,741.15,124.48
2022-04-30 18:10,25.21,124.52,124.52
2022-04-30 18:20,25.21,124.6,124.6
2022-04-30 18:30,25.21,124.45,124.45
2022-04-30 18:40,25.22,742.82,124.49
2022-04-30 18:50,25.22,124.51,124.51
2022-04-30 19:00,25.22,124.44,124.44
2022-04-30 19:10,25.22,124.53,124.53
2022-04-30 19:20,25.22,124.36,124.36
2022-04-30 19:30,25.22,124.24,124.24
2022-04-30 19:40,25.21,0,124.23
2022-04-30 19:50,25.2,0,124.55
2022-04-30 20:00,25.2,124.41,124.41
2022-04-30 20:10,25.2,123.98,123.98
2022-04-30 20:20,25.2,124.77,124.77
2022-04-30 20:30,25.2,124.24,124.24
2022-04-30 20:40,25.2,124.75,124.75
2022-04-30 20:50,25.2,124.22,124.22
2022-04-30 21:00,25.2,124.05,124.05
2022-04-30 21:10,25.2,124.54,124.54
2022-04-30 21:20,25.21,740.81,124.14
2022-04-30 21:30,25.21,124.69,124.69
2022-04-30 21:40,25.21,124.47,124.47
2022-04-30 21:50,25.21,124.5,124.5
2022-04-30 22:00,25.21,124.52,124.52
2022-04-30 22:10,25.2,0,124.63
2022-04-30 22:20,25.2,124.37,124.37
2022-04-30 22:30,25.2,124.61,124.61
2022-04-30 22:40,25.19,0,124.88
2022-04-30 22:50,25.19,124.61,124.61
2022-04-30 23:00,25.19,124.66,124.66
2022-04-30 23:10,25.19,124.55,124.55
2022-04-30 23:20,25.19,124.48,124.48
2022-04-30 23:30,25.19,124.15,124.15
2022-04-30 23:40,25.19,124.53,124.53
2022-04-30 23:50,25.19,124.35,124.35
