날짜,현재수위,유입량,방류량
2021-04-29 17:00,24.96,263,163
2021-04-29 17:10,24.96,263,163
2021-04-29 17:20,24.97,363,163
2021-04-29 17:30,24.97,363,163
2021-04-29 17:40,24.97,363,163
2021-04-29 17:50,24.98,364,163
2021-04-29 18:00,24.98,364,163
2021-04-29 18:10,24.98,364,163
2021-04-29 18:20,24.98,264,163
2021-04-29 18:30,24.98,264,163
2021-04-29 18:40,24.98,264,163
2021-04-29 18:50,24.97,62,163
2021-04-29 19:00,24.96,0,169
2021-04-29 19:10,24.95,0,169
2021-04-29 19:20,24.95,0,169
2021-04-29 19:30,24.95,0,169
2021-04-29 19:40,24.95,0,169
2021-04-29 19:50,24.95,0,169
2021-04-29 20:00,24.95,69,169
2021-04-29 20:10,24.95,169,169
2021-04-29 20:20,24.95,163,163
2021-04-29 20:30,24.96,263,163
2021-04-29 20:40,24.96,269,169
2021-04-29 20:50,24.96,269,169
2021-04-29 21:00,24.96,263,163
2021-04-29 21:10,24.96,269,169
2021-04-29 21:20,24.95,169,169
2021-04-29 21:30,24.95,69,169
2021-04-29 21:40,24.95,69,169
2021-04-29 21:50,24.94,0,169
2021-04-29 22:00,24.94,0,169
2021-04-29 22:10,24.93,0,170
2021-04-29 22:20,24.92,0,170
2021-04-29 22:30,24.92,0,170
2021-04-29 22:40,24.92,0,170
2021-04-29 22:50,24.93,70,170
2021-04-29 23:00,24.93,70,170
2021-04-29 23:10,24.93,170,170
2021-04-29 23:20,24.93,270,170
2021-04-29 23:30,24.94,370,170
2021-04-29 23:40,24.94,370,170
2021-04-29 23:50,24.93,170,170
2021-04-30 0:00,24.93,170,170
2021-04-30 0:10,24.93,163,163
2021-04-30 0:20,24.93,157,157
2021-04-30 0:30,24.92,0,157
2021-04-30 0:40,24.92,0,157
2021-04-30 0:50,24.92,57,157
2021-04-30 1:00,24.92,57,157
2021-04-30 1:10,24.92,57,157
2021-04-30 1:20,24.92,57,157
2021-04-30 1:30,24.92,157,157
2021-04-30 1:40,24.92,157,157
2021-04-30 1:50,24.92,157,157
2021-04-30 2:00,24.9,0,157
2021-04-30 2:10,24.9,0,157
2021-04-30 2:20,24.9,0,157
2021-04-30 2:30,24.9,0,157
2021-04-30 2:40,24.9,0,157
2021-04-30 2:50,24.9,0,157
2021-04-30 3:00,24.9,157,157
2021-04-30 3:10,24.89,57,157
2021-04-30 3:20,24.89,57,157
2021-04-30 3:30,24.9,157,157
2021-04-30 3:40,24.9,157,157
2021-04-30 3:50,24.9,157,157
2021-04-30 4:00,24.9,157,157
2021-04-30 4:10,24.89,157,157
2021-04-30 4:20,24.89,157,157
2021-04-30 4:30,24.89,57,157
2021-04-30 4:40,24.89,57,157
2021-04-30 4:50,24.88,0,157
2021-04-30 5:00,24.89,57,157
2021-04-30 5:10,24.88,58,157
2021-04-30 5:20,24.89,157,157
2021-04-30 5:30,24.89,157,157
2021-04-30 5:40,24.89,157,157
2021-04-30 5:50,24.89,256,157
2021-04-30 6:00,24.89,157,157
2021-04-30 6:10,24.89,256,157
2021-04-30 6:20,24.89,157,157
2021-04-30 6:30,24.89,157,157
2021-04-30 6:40,24.89,253,253
2021-04-30 6:50,24.88,167,266
2021-04-30 7:00,24.88,169,268
2021-04-30 7:10,24.88,169,268
2021-04-30 7:20,24.88,169,268
2021-04-30 7:30,24.88,169,268
2021-04-30 7:40,24.92,566,268
2021-04-30 7:50,24.93,779,282
2021-04-30 8:00,24.93,871,374
2021-04-30 8:10,24.93,873,376
2021-04-30 8:20,24.92,776,378
2021-04-30 8:30,24.93,875,378
2021-04-30 8:40,24.93,478,378
2021-04-30 8:50,24.92,280,380
2021-04-30 9:00,24.9,81,380
2021-04-30 9:10,24.9,81,380
2021-04-30 9:20,24.9,181,380
2021-04-30 9:30,24.9,81,380
2021-04-30 9:40,24.9,81,380
2021-04-30 9:50,24.9,181,380
2021-04-30 10:00,24.92,579,380
2021-04-30 10:10,24.92,579,380
2021-04-30 10:20,24.92,579,380
2021-04-30 10:30,24.93,679,380
2021-04-30 10:40,24.93,679,380
2021-04-30 10:50,24.93,679,380
2021-04-30 11:00,24.93,480,380
2021-04-30 11:10,24.93,480,380
2021-04-30 11:20,24.93,480,380
2021-04-30 11:30,24.93,380,380
2021-04-30 11:40,24.93,380,380
2021-04-30 11:50,24.93,380,380
2021-04-30 12:00,24.92,280,380
2021-04-30 12:10,24.93,380,380
2021-04-30 12:20,24.92,280,380
2021-04-30 12:30,24.92,280,380
2021-04-30 12:40,24.92,280,380
2021-04-30 12:50,24.92,280,380
2021-04-30 13:00,24.92,380,380
2021-04-30 13:10,24.9,1,300
2021-04-30 13:20,24.93,365,265
2021-04-30 13:30,24.92,265,265
2021-04-30 13:40,24.92,264,264
2021-04-30 13:50,24.92,264,264
2021-04-30 14:00,24.92,264,264
2021-04-30 14:10,24.92,462,263
2021-04-30 14:20,24.93,263,263
2021-04-30 14:30,24.93,363,263
2021-04-30 14:40,24.93,363,263
2021-04-30 14:50,24.93,363,263
2021-04-30 15:00,24.93,363,263
2021-04-30 15:10,24.93,363,263
2021-04-30 15:20,24.93,263,263
2021-04-30 15:30,24.93,263,263
2021-04-30 15:40,24.93,263,263
2021-04-30 15:50,24.93,262,262
2021-04-30 16:00,24.93,262,262
2021-04-30 16:10,24.93,262,262
2021-04-30 16:20,24.93,262,262
2021-04-30 16:30,24.93,262,262
2021-04-30 16:40,24.93,262,262
2021-04-30 16:50,24.94,362,262
2021-04-30 17:00,24.94,362,262
2021-04-30 17:10,24.94,362,262
2021-04-30 17:20,24.94,362,262
2021-04-30 17:30,24.94,362,262
2021-04-30 17:40,24.94,362,262
2021-04-30 17:50,24.95,362,262
2021-04-30 18:00,24.95,362,262
2021-04-30 18:10,24.95,362,262
2021-04-30 18:20,24.95,362,262
2021-04-30 18:30,24.95,362,262
2021-04-30 18:40,24.95,362,262
2021-04-30 18:50,24.95,262,262
2021-04-30 19:00,24.95,262,262
2021-04-30 19:10,24.95,262,262
2021-04-30 19:20,24.95,262,262
2021-04-30 19:30,24.95,262,262
2021-04-30 19:40,24.95,262,262
2021-04-30 19:50,24.95,262,262
2021-04-30 20:00,24.95,262,262
2021-04-30 20:10,24.95,248,248
2021-04-30 20:20,24.95,139,139
2021-04-30 20:30,24.96,239,139
2021-04-30 20:40,24.95,138,138
2021-04-30 20:50,24.95,138,138
2021-04-30 21:00,24.94,38,138
2021-04-30 21:10,24.93,0,138
2021-04-30 21:20,24.94,38,138
2021-04-30 21:30,24.94,0,138
2021-04-30 21:40,24.94,38,138
2021-04-30 21:50,24.94,38,138
2021-04-30 22:00,24.94,138,138
2021-04-30 22:10,24.94,238,138
2021-04-30 22:20,24.95,238,138
2021-04-30 22:30,24.95,238,138
2021-04-30 22:40,24.95,238,138
2021-04-30 22:50,24.95,238,138
2021-04-30 23:00,24.95,238,138
2021-04-30 23:10,24.95,238,138
2021-04-30 23:20,24.94,38,138
2021-04-30 23:30,24.94,38,138
2021-04-30 23:40,24.94,38,138
2021-04-30 23:50,24.94,38,138
