날짜,현재수위,유입량,방류량
2017-04-29 11:50,25.25,320.15,114.25
2017-04-29 12:00,25.26,217,114
2017-04-29 12:10,25.259,114.2,114.2
2017-04-29 12:20,25.259,114.2,114.2
2017-04-29 12:30,25.269,217.45,114.15
2017-04-29 12:40,25.269,217.45,114.15
2017-04-29 12:50,25.269,217.45,114.15
2017-04-29 13:00,25.27,212,109
2017-04-29 13:10,25.269,114.15,114.15
2017-04-29 13:20,25.267,114.16,114.16
2017-04-29 13:30,25.259,10.9,114.2
2017-04-29 13:40,25.259,10.9,114.2
2017-04-29 13:50,25.259,10.9,114.2
2017-04-29 14:00,25.27,114,114
2017-04-29 14:10,25.259,114.2,114.2
2017-04-29 14:20,25.26,114.19,114.19
2017-04-29 14:30,25.26,114.2,114.2
2017-04-29 14:40,25.267,217.46,114.16
2017-04-29 14:50,25.269,217.45,114.15
2017-04-29 15:00,25.28,218,114
2017-04-29 15:10,25.274,10.53,114.13
2017-04-29 15:20,25.279,114.1,114.1
2017-04-29 15:30,25.279,114.1,114.1
2017-04-29 15:40,25.279,114.1,114.1
2017-04-29 15:50,25.284,114.07,114.07
2017-04-29 16:00,25.29,211,108
2017-04-29 16:10,25.288,114.05,114.05
2017-04-29 16:20,25.287,114.06,114.06
2017-04-29 16:30,25.289,114.05,114.05
2017-04-29 16:40,25.289,114.05,114.05
2017-04-29 16:50,25.289,114.05,114.05
2017-04-29 17:00,25.29,114,114
2017-04-29 17:10,25.289,114.05,114.05
2017-04-29 17:20,25.289,114.05,114.05
2017-04-29 17:30,25.289,114.05,114.05
2017-04-29 17:40,25.289,114.05,114.05
2017-04-29 17:50,25.289,114.05,114.05
2017-04-29 18:00,25.29,114,114
2017-04-29 18:10,25.289,114.05,114.05
2017-04-29 18:20,25.289,114.05,114.05
2017-04-29 18:30,25.289,114.05,114.05
2017-04-29 18:40,25.289,114.05,114.05
2017-04-29 18:50,25.289,114.05,114.05
2017-04-29 19:00,25.3,218,114
2017-04-29 19:10,25.3,217.9,114
2017-04-29 19:20,25.3,217.9,114
2017-04-29 19:30,25.3,217.9,114
2017-04-29 19:40,25.3,217.9,114
2017-04-29 19:50,25.307,321.46,113.96
2017-04-29 20:00,25.31,212,108
2017-04-29 20:10,25.309,113.95,113.95
2017-04-29 20:20,25.309,113.95,113.95
2017-04-29 20:30,25.309,113.95,113.95
2017-04-29 20:40,25.309,113.95,113.95
2017-04-29 20:50,25.309,113.95,113.95
2017-04-29 21:00,25.31,114,114
2017-04-29 21:10,25.309,113.95,113.95
2017-04-29 21:20,25.309,113.95,113.95
2017-04-29 21:30,25.309,113.95,113.95
2017-04-29 21:40,25.309,113.95,113.95
2017-04-29 21:50,25.309,113.95,113.95
2017-04-29 22:00,25.3,10,114
2017-04-29 22:10,25.318,217.8,113.9
2017-04-29 22:20,25.296,10.42,114.02
2017-04-29 22:30,25.289,0,119.75
2017-04-29 22:40,25.289,0,119.75
2017-04-29 22:50,25.289,0,119.75
2017-04-29 23:00,25.29,10,114
2017-04-29 23:10,25.289,119.75,119.75
2017-04-29 23:20,25.289,119.75,119.75
2017-04-29 23:30,25.289,119.75,119.75
2017-04-29 23:40,25.289,119.75,119.75
2017-04-29 23:50,25.289,119.75,119.75
2017-04-30 0:00,25.29,10,114
2017-04-30 0:10,25.289,114.05,114.05
2017-04-30 0:20,25.289,114.05,114.05
2017-04-30 0:30,25.289,114.05,114.05
2017-04-30 0:40,25.289,114.05,114.05
2017-04-30 0:50,25.285,10.77,114.07
2017-04-30 1:00,25.28,11,114
2017-04-30 1:10,25.269,10.85,114.15
2017-04-30 1:20,25.269,10.85,114.15
2017-04-30 1:30,25.259,0,114.2
2017-04-30 1:40,25.259,0,114.2
2017-04-30 1:50,25.25,0,114.25
2017-04-30 2:00,25.27,10,114
2017-04-30 2:10,25.259,114.2,114.2
2017-04-30 2:20,25.269,217.45,114.15
2017-04-30 2:30,25.269,217.45,114.15
2017-04-30 2:40,25.269,217.45,114.15
2017-04-30 2:50,25.269,217.45,114.15
2017-04-30 3:00,25.26,11,114
2017-04-30 3:10,25.279,114.1,114.1
2017-04-30 3:20,25.269,10.85,114.15
2017-04-30 3:30,25.269,10.85,114.15
2017-04-30 3:40,25.269,10.85,114.15
2017-04-30 3:50,25.259,0,114.2
2017-04-30 4:00,25.25,6,109
2017-04-30 4:10,25.25,114.25,114.25
2017-04-30 4:20,25.25,114.25,114.25
2017-04-30 4:30,25.25,114.25,114.25
2017-04-30 4:40,25.25,114.25,114.25
2017-04-30 4:50,25.25,114.25,114.25
2017-04-30 5:00,25.24,11,114
2017-04-30 5:10,25.25,114.25,114.25
2017-04-30 5:20,25.25,114.25,114.25
2017-04-30 5:30,25.25,114.25,114.25
2017-04-30 5:40,25.25,114.25,114.25
2017-04-30 5:50,25.23,0,114.35
2017-04-30 6:00,25.23,11,114
2017-04-30 6:10,25.23,114.35,114.35
2017-04-30 6:20,25.23,114.35,114.35
2017-04-30 6:30,25.219,11.6,114.4
2017-04-30 6:40,25.219,11.6,114.4
2017-04-30 6:50,25.219,11.6,114.4
2017-04-30 7:00,25.22,6,109
2017-04-30 7:10,25.22,114.39,114.39
2017-04-30 7:20,25.23,217.15,114.35
2017-04-30 7:30,25.23,217.15,114.35
2017-04-30 7:40,25.23,217.15,114.35
2017-04-30 7:50,25.23,217.15,114.35
2017-04-30 8:00,25.21,11,114
2017-04-30 8:10,25.219,114.4,114.4
2017-04-30 8:20,25.219,114.4,114.4
2017-04-30 8:30,25.214,11.33,114.43
2017-04-30 8:40,25.21,11.35,114.45
2017-04-30 8:50,25.203,0,114.48
2017-04-30 9:00,25.2,11,114
2017-04-30 9:10,25.199,114.5,114.5
2017-04-30 9:20,25.199,114.5,114.5
2017-04-30 9:30,25.199,114.5,114.5
2017-04-30 9:40,25.199,114.5,114.5
2017-04-30 9:50,25.199,114.5,114.5
2017-04-30 10:00,25.2,109,109
2017-04-30 10:10,25.199,114.5,114.5
2017-04-30 10:20,25.199,114.5,114.5
2017-04-30 10:30,25.199,114.5,114.5
2017-04-30 10:40,25.199,114.5,114.5
2017-04-30 10:50,25.199,114.5,114.5
2017-04-30 11:00,25.2,114,114
2017-04-30 11:10,25.199,114.5,114.5
2017-04-30 11:20,25.208,217.25,114.45
2017-04-30 11:30,25.219,320.3,114.4
2017-04-30 11:40,25.219,320.3,114.4
2017-04-30 11:50,25.218,320.3,114.4
2017-04-30 12:00,25.21,217,114
2017-04-30 12:10,25.219,114.4,114.4
2017-04-30 12:20,25.219,114.4,114.4
2017-04-30 12:30,25.213,11.33,114.43
2017-04-30 12:40,25.21,11.35,114.45
2017-04-30 12:50,25.201,0,114.49
2017-04-30 13:00,25.22,217,114
2017-04-30 13:10,25.21,217.25,114.45
2017-04-30 13:20,25.21,217.25,114.45
2017-04-30 13:30,25.21,217.25,114.45
2017-04-30 13:40,25.212,217.24,114.44
2017-04-30 13:50,25.225,319.97,114.37
2017-04-30 14:00,25.23,212,109
2017-04-30 14:10,25.23,114.35,114.35
2017-04-30 14:20,25.25,320.15,114.25
2017-04-30 14:30,25.251,319.84,114.24
2017-04-30 14:40,25.254,319.82,114.22
2017-04-30 14:50,25.259,423.1,114.2
2017-04-30 15:00,25.24,217,114
2017-04-30 15:10,25.25,11.15,114.25
2017-04-30 15:20,25.25,11.15,114.25
2017-04-30 15:30,25.25,11.15,114.25
2017-04-30 15:40,25.248,11.15,114.25
2017-04-30 15:50,25.246,11.16,114.26
2017-04-30 16:00,25.25,217,114
2017-04-30 16:10,25.25,114.25,114.25
2017-04-30 16:20,25.25,114.25,114.25
2017-04-30 16:30,25.252,114.23,114.23
2017-04-30 16:40,25.25,114.25,114.25
2017-04-30 16:50,25.254,114.22,114.22
2017-04-30 17:00,25.26,212,109
2017-04-30 17:10,25.263,114.18,114.18
2017-04-30 17:20,25.269,217.45,114.15
2017-04-30 17:30,25.269,217.45,114.15
2017-04-30 17:40,25.274,217.43,114.13
2017-04-30 17:50,25.275,217.42,114.12
2017-04-30 18:00,25.27,217,114
2017-04-30 18:10,25.279,114.1,114.1
2017-04-30 18:20,25.279,114.1,114.1
2017-04-30 18:30,25.279,114.1,114.1
2017-04-30 18:40,25.279,114.1,114.1
2017-04-30 18:50,25.279,114.1,114.1
2017-04-30 19:00,25.28,218,114
2017-04-30 19:10,25.286,217.37,114.07
2017-04-30 19:20,25.289,217.35,114.05
2017-04-30 19:30,25.289,217.35,114.05
2017-04-30 19:40,25.279,114.1,114.1
2017-04-30 19:50,25.289,217.35,114.05
2017-04-30 20:00,25.29,212,109
2017-04-30 20:10,25.289,217.35,114.05
2017-04-30 20:20,25.289,217.35,114.05
2017-04-30 20:30,25.289,217.35,114.05
2017-04-30 20:40,25.289,217.35,114.05
2017-04-30 20:50,25.289,217.35,114.05
2017-04-30 21:00,25.3,218,114
2017-04-30 21:10,25.3,119.7,119.7
2017-04-30 21:20,25.3,114,114
2017-04-30 21:30,25.294,15.82,119.72
2017-04-30 21:40,25.285,0,119.77
2017-04-30 21:50,25.27,0,119.85
2017-04-30 22:00,25.29,10,114
2017-04-30 22:10,25.269,114.15,114.15
2017-04-30 22:20,25.269,119.85,119.85
2017-04-30 22:30,25.269,119.85,119.85
2017-04-30 22:40,25.259,10.9,114.2
2017-04-30 22:50,25.269,119.85,119.85
2017-04-30 23:00,25.28,11,114
2017-04-30 23:10,25.279,223.4,119.8
2017-04-30 23:20,25.279,223.4,119.8
2017-04-30 23:30,25.279,223.4,119.8
2017-04-30 23:40,25.279,223.4,119.8
2017-04-30 23:50,25.279,223.4,119.8
