날짜,현재수위,유입량,방류량
2019-04-29 10:50,25.11,258,360
2019-04-29 11:00,25.1,258,360
2019-04-29 11:10,25.1,258,360
2019-04-29 11:20,25.1,258,360
2019-04-29 11:30,25.1,163,366
2019-04-29 11:40,25.11,366,366
2019-04-29 11:50,25.11,360,360
2019-04-29 12:00,25.12,563,360
2019-04-29 12:10,25.12,563,360
2019-04-29 12:20,25.12,563,360
2019-04-29 12:30,25.12,563,360
2019-04-29 12:40,25.11,360,360
2019-04-29 12:50,25.11,360,360
2019-04-29 13:00,25.11,258,360
2019-04-29 13:10,25.11,280,382
2019-04-29 13:20,25.1,165,368
2019-04-29 13:30,25.11,266,368
2019-04-29 13:40,25.11,368,368
2019-04-29 13:50,25.11,368,368
2019-04-29 14:00,25.11,368,368
2019-04-29 14:10,25.11,368,368
2019-04-29 14:20,25.11,470,368
2019-04-29 14:30,25.11,368,368
2019-04-29 14:40,25.11,368,368
2019-04-29 14:50,25.11,368,368
2019-04-29 15:00,25.11,368,368
2019-04-29 15:10,-,-,-
2019-04-29 15:20,25.1,266,368
2019-04-29 15:30,25.1,266,368
2019-04-29 15:40,25.1,266,368
2019-04-29 15:50,25.1,266,368
2019-04-29 16:00,25.1,266,368
2019-04-29 16:10,25.1,362,362
2019-04-29 16:20,25.1,362,362
2019-04-29 16:30,25.1,362,362
2019-04-29 16:40,25.1,362,362
2019-04-29 16:50,25.1,362,362
2019-04-29 17:00,25.1,362,362
2019-04-29 17:10,25.1,362,362
2019-04-29 17:20,25.1,362,362
2019-04-29 17:30,25.1,362,362
2019-04-29 17:40,25.1,362,362
2019-04-29 17:50,25.1,361,361
2019-04-29 18:00,25.1,361,361
2019-04-29 18:10,25.09,260,362
2019-04-29 18:20,25.09,260,362
2019-04-29 18:30,25.09,260,362
2019-04-29 18:40,25.09,260,362
2019-04-29 18:50,25.09,260,362
2019-04-29 19:00,25.09,260,362
2019-04-29 19:10,25.09,362,362
2019-04-29 19:20,25.09,362,362
2019-04-29 19:30,25.09,362,362
2019-04-29 19:40,25.09,362,362
2019-04-29 19:50,25.09,362,362
2019-04-29 20:00,25.09,362,362
2019-04-29 20:10,25.09,362,362
2019-04-29 20:20,25.09,362,362
2019-04-29 20:30,25.09,362,362
2019-04-29 20:40,25.09,362,362
2019-04-29 20:50,25.09,362,362
2019-04-29 21:00,25.09,362,362
2019-04-29 21:10,25.09,368,368
2019-04-29 21:20,25.07,165,368
2019-04-29 21:30,25.05,0,368
2019-04-29 21:40,25.04,0,260
2019-04-29 21:50,25.05,0,182
2019-04-29 22:00,25.05,0,174
2019-04-29 22:10,25.04,0,174
2019-04-29 22:20,25.05,0,173
2019-04-29 22:30,25.05,173,173
2019-04-29 22:40,25.05,274,173
2019-04-29 22:50,25.05,173,173
2019-04-29 23:00,25.06,273,172
2019-04-29 23:10,25.05,273,172
2019-04-29 23:20,25.06,273,172
2019-04-29 23:30,25.06,273,172
2019-04-29 23:40,25.06,273,172
2019-04-29 23:50,25.06,273,172
2019-04-30 0:00,25.05,71,172
2019-04-30 0:10,25.05,178,178
2019-04-30 0:20,25.05,77,178
2019-04-30 0:30,25.05,77,178
2019-04-30 0:40,25.05,77,178
2019-04-30 0:50,25.04,0,178
2019-04-30 1:00,25.04,77,178
2019-04-30 1:10,25.04,77,178
2019-04-30 1:20,25.05,178,178
2019-04-30 1:30,25.05,178,178
2019-04-30 1:40,25.05,178,178
2019-04-30 1:50,25.05,279,178
2019-04-30 2:00,25.05,279,178
2019-04-30 2:10,25.05,279,178
2019-04-30 2:20,25.05,178,178
2019-04-30 2:30,25.05,178,178
2019-04-30 2:40,25.05,178,178
2019-04-30 2:50,25.05,178,178
2019-04-30 3:00,25.05,178,178
2019-04-30 3:10,25.05,178,178
2019-04-30 3:20,25.04,77,178
2019-04-30 3:30,25.04,77,178
2019-04-30 3:40,25.04,77,178
2019-04-30 3:50,25.05,178,178
2019-04-30 4:00,25.05,178,178
2019-04-30 4:10,25.05,178,178
2019-04-30 4:20,25.05,279,178
2019-04-30 4:30,25.05,279,178
2019-04-30 4:40,25.05,279,178
2019-04-30 4:50,25.05,178,178
2019-04-30 5:00,25.05,178,178
2019-04-30 5:10,25.05,178,178
2019-04-30 5:20,25.05,178,178
2019-04-30 5:30,25.05,178,178
2019-04-30 5:40,25.04,77,178
2019-04-30 5:50,25.04,77,178
2019-04-30 6:00,25.04,77,178
2019-04-30 6:10,25.04,77,178
2019-04-30 6:20,25.04,77,178
2019-04-30 6:30,25.04,77,178
2019-04-30 6:40,25.04,178,178
2019-04-30 6:50,25.04,178,178
2019-04-30 7:00,25.05,279,178
2019-04-30 7:10,25.05,279,178
2019-04-30 7:20,25.05,279,178
2019-04-30 7:30,25.05,279,178
2019-04-30 7:40,25.04,178,178
2019-04-30 7:50,25.04,178,178
2019-04-30 8:00,25.04,77,178
2019-04-30 8:10,25.04,77,178
2019-04-30 8:20,25.04,77,178
2019-04-30 8:30,25.04,77,178
2019-04-30 8:40,25.05,279,178
2019-04-30 8:50,25.05,279,178
2019-04-30 9:00,25.05,279,178
2019-04-30 9:10,25.05,442,341
2019-04-30 9:20,25.05,457,356
2019-04-30 9:30,25.06,566,364
2019-04-30 9:40,25.1,870,364
2019-04-30 9:50,25.09,762,358
2019-04-30 10:00,25.09,768,364
2019-04-30 10:10,25.09,763,359
2019-04-30 10:20,25.09,763,359
2019-04-30 10:30,25.09,670,366
2019-04-30 10:40,25.1,366,366
2019-04-30 10:50,25.09,360,360
2019-04-30 11:00,25.07,157,360
2019-04-30 11:10,25.09,360,360
2019-04-30 11:20,25.09,360,360
2019-04-30 11:30,25.09,360,360
2019-04-30 11:40,25.09,258,360
2019-04-30 11:50,25.09,360,360
2019-04-30 12:00,25.1,664,360
2019-04-30 12:10,25.1,462,360
2019-04-30 12:20,25.1,468,366
2019-04-30 12:30,25.1,462,360
2019-04-30 12:40,25.1,462,360
2019-04-30 12:50,25.1,462,360
2019-04-30 13:00,25.1,366,366
2019-04-30 13:10,25.1,366,366
2019-04-30 13:20,25.1,360,360
2019-04-30 13:30,25.1,366,366
2019-04-30 13:40,25.1,366,366
2019-04-30 13:50,25.11,468,366
2019-04-30 14:00,25.1,366,366
2019-04-30 14:10,25.11,468,366
2019-04-30 14:20,25.11,468,366
2019-04-30 14:30,25.11,462,360
2019-04-30 14:40,25.11,468,366
2019-04-30 14:50,25.11,360,360
2019-04-30 15:00,25.11,462,360
2019-04-30 15:10,25.11,366,366
2019-04-30 15:20,25.11,354,354
2019-04-30 15:30,25.12,442,340
2019-04-30 15:40,25.11,340,340
2019-04-30 15:50,25.11,340,340
2019-04-30 16:00,25.11,340,340
2019-04-30 16:10,25.11,340,340
2019-04-30 16:20,25.1,238,340
2019-04-30 16:30,25.1,137,340
2019-04-30 16:40,25.1,238,340
2019-04-30 16:50,25.1,238,340
2019-04-30 17:00,25.1,238,340
2019-04-30 17:10,25.1,238,340
2019-04-30 17:20,25.1,340,340
2019-04-30 17:30,25.1,340,340
2019-04-30 17:40,25.1,340,340
2019-04-30 17:50,25.1,340,340
2019-04-30 18:00,25.1,340,340
2019-04-30 18:10,25.1,340,340
2019-04-30 18:20,25.1,340,340
2019-04-30 18:30,25.1,340,340
2019-04-30 18:40,25.1,340,340
2019-04-30 18:50,25.1,340,340
2019-04-30 19:00,25.1,340,340
2019-04-30 19:10,25.1,340,340
2019-04-30 19:20,25.1,340,340
2019-04-30 19:30,25.1,340,340
2019-04-30 19:40,25.1,340,340
2019-04-30 19:50,25.1,340,340
2019-04-30 20:00,25.1,340,340
2019-04-30 20:10,25.1,340,340
2019-04-30 20:20,25.09,238,340
2019-04-30 20:30,25.09,238,340
2019-04-30 20:40,25.09,238,340
2019-04-30 20:50,25.06,0,340
2019-04-30 21:00,25.05,0,342
2019-04-30 21:10,25.04,0,342
2019-04-30 21:20,25.04,0,342
2019-04-30 21:30,25.04,0,342
2019-04-30 21:40,25.04,0,342
2019-04-30 21:50,25.04,140,342
2019-04-30 22:00,25.04,241,342
2019-04-30 22:10,25.04,342,342
2019-04-30 22:20,25.04,342,342
2019-04-30 22:30,25.04,342,342
2019-04-30 22:40,25.04,342,342
2019-04-30 22:50,25.04,342,342
2019-04-30 23:00,25.04,348,348
2019-04-30 23:10,25.03,247,348
2019-04-30 23:20,25.02,146,348
2019-04-30 23:30,25.02,146,348
2019-04-30 23:40,25.01,46,348
2019-04-30 23:50,25,0,349
