ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-01 08:00,279.58774,268.0283,265.34512,268.51337
2022-06-01 08:10,279.0002,268.01508,264.2578,278.74127
2022-06-01 08:20,278.4595,267.5699,263.80728,284.49707
2022-06-01 08:30,279.13303,270.5163,269.40482,290.87485
2022-06-01 08:40,278.57242,279.1864,281.2816,294.7727
2022-06-01 08:50,277.80994,287.55585,288.20816,299.3452
2022-06-01 09:00,277.96872,288.59058,293.35156,303.07806
2022-06-01 09:10,290.0698,294.68387,300.50775,306.30566
2022-06-01 09:20,305.7856,297.57312,303.47513,305.85077
2022-06-01 09:30,319.88226,300.54727,306.63696,306.87494
2022-06-01 09:40,326.73312,310.46115,310.9218,305.42535
2022-06-01 09:50,337.2221,326.73306,322.2651,307.97556
2022-06-01 10:00,341.48346,331.80908,324.80893,301.19934
2022-06-01 10:10,345.95877,335.627,328.09555,300.50983
2022-06-01 10:20,349.67093,336.85602,329.86642,299.71088
2022-06-01 10:30,355.1611,339.60886,333.43106,298.11896
2022-06-01 10:40,355.3445,340.73004,333.4754,295.30408
2022-06-01 10:50,355.53415,338.8669,332.49777,294.92395
2022-06-01 11:00,353.40338,338.0523,330.48425,297.03113
2022-06-01 11:10,346.55463,334.89386,325.53146,300.58643
2022-06-01 11:20,337.68832,329.74,320.6105,303.591
2022-06-01 11:30,331.02435,324.46118,316.00018,302.33267
2022-06-01 11:40,322.3371,320.2901,311.76776,300.94678
2022-06-01 11:50,317.84384,315.84064,309.65903,300.02673
2022-06-01 12:00,315.84915,314.3759,309.1366,300.01312
2022-06-01 12:10,312.35098,311.83527,307.056,298.68365
2022-06-01 12:20,313.926,308.07062,305.397,297.58676
2022-06-01 12:30,314.35092,307.02393,304.01413,294.64792
2022-06-01 12:40,312.46384,306.1135,301.6602,290.68076
2022-06-01 12:50,310.36945,305.14874,298.54092,286.30566
2022-06-01 13:00,310.08408,303.25275,296.99515,283.32178
2022-06-01 13:10,308.79272,300.10217,295.26755,281.52335
2022-06-01 13:20,309.0914,299.5824,293.2231,278.12988
2022-06-01 13:30,306.62686,298.00946,290.36667,276.45563
2022-06-01 13:40,305.90225,296.46466,289.17923,275.44794
2022-06-01 13:50,302.54977,295.42422,287.0665,274.1339
2022-06-01 14:00,299.7114,293.30798,285.4254,273.8089
2022-06-01 14:10,298.93997,291.22424,285.31076,274.84494
2022-06-01 14:20,295.85657,288.08298,283.6583,275.28577
2022-06-01 14:30,293.9922,286.28088,282.40042,275.24002
2022-06-01 14:40,290.04877,284.47772,280.16144,273.14752
2022-06-01 14:50,291.36148,284.3939,280.67822,273.5583
2022-06-01 15:00,290.52762,285.59827,280.32904,272.20853
2022-06-01 15:10,289.7185,284.65442,279.9042,271.52664
2022-06-01 15:20,291.92648,284.63928,280.24796,270.99503
2022-06-01 15:30,290.19,282.5097,277.9519,268.2154
2022-06-01 15:40,291.41824,283.0057,276.43753,264.4842
2022-06-01 15:50,293.00046,282.47104,278.72617,266.67966
2022-06-01 16:00,290.69003,282.14087,277.14923,265.38947
2022-06-01 16:10,290.79587,282.92123,277.0316,265.66705
2022-06-01 16:20,288.61682,279.90366,274.80392,264.23712
2022-06-01 16:30,288.1266,279.46896,274.6746,264.26294
2022-06-01 16:40,287.3676,277.6419,274.04807,263.62762
2022-06-01 16:50,284.60233,278.52423,272.5269,264.39664
2022-06-01 17:00,284.59903,278.18686,273.49826,265.58484
2022-06-01 17:10,285.28714,278.3181,273.686,266.09283
2022-06-01 17:20,282.63486,277.7855,271.35934,264.18994
2022-06-01 17:30,283.12436,276.65247,271.34915,264.00983
2022-06-01 17:40,282.81512,275.58203,270.38834,263.87805
2022-06-01 17:50,283.30893,276.28156,270.90024,264.57367
2022-06-01 18:00,282.10208,276.05777,269.6283,261.8756
2022-06-01 18:10,282.6888,275.9431,269.54288,260.53278
2022-06-01 18:20,282.8519,275.6051,269.65146,261.2625
2022-06-01 18:30,282.2386,275.63388,268.8456,260.31012
2022-06-01 18:40,281.21896,275.27307,267.75244,260.23035
2022-06-01 18:50,280.60873,274.8064,266.88913,259.63693
2022-06-01 19:00,280.19986,273.83704,266.33887,259.8429
2022-06-01 19:10,279.46542,273.84122,265.9137,260.0174
2022-06-01 19:20,278.53702,273.13394,264.9603,259.68747
2022-06-01 19:30,277.96475,273.3064,264.53073,259.1676
2022-06-01 19:40,277.7331,272.0739,264.3212,259.73877
2022-06-01 19:50,277.67496,271.47272,264.05814,259.00262
2022-06-01 20:00,276.1487,271.24664,263.12604,258.24182
2022-06-01 20:10,276.80698,270.72522,263.13425,257.11667
2022-06-01 20:20,276.21927,270.5145,262.97495,257.28955
2022-06-01 20:30,276.5614,269.45535,262.87048,257.43213
2022-06-01 20:40,275.8528,271.3794,263.98764,263.21576
2022-06-01 20:50,275.26196,270.87622,264.96353,267.82587
2022-06-01 21:00,275.34653,270.56003,265.83777,268.86765
2022-06-01 21:10,275.57397,269.78082,267.06235,268.97723
2022-06-01 21:20,276.03384,271.76407,272.0803,271.59366
2022-06-01 21:30,275.49536,279.34888,276.89584,271.3949
2022-06-01 21:40,279.31265,281.05756,278.51633,271.44272
2022-06-01 21:50,283.94766,281.40222,279.09366,269.96512
2022-06-01 22:00,292.89218,282.0766,280.19162,267.96353
2022-06-01 22:10,296.93454,282.3725,280.66492,267.33276
2022-06-01 22:20,301.55374,286.35544,281.40842,263.3718
2022-06-01 22:30,302.06323,286.32764,280.81357,258.24783
2022-06-01 22:40,301.46686,288.34192,280.85568,259.18442
2022-06-01 22:50,303.40305,289.08136,281.51926,260.10812
2022-06-01 23:00,300.98627,289.52985,278.73703,259.96448
2022-06-01 23:10,299.79758,287.23566,279.89914,264.60358
2022-06-01 23:20,292.195,284.07755,278.24374,267.84924
2022-06-01 23:30,287.92383,284.31363,278.7961,271.26913
2022-06-01 23:40,282.73697,281.86047,277.0892,271.21066
2022-06-01 23:50,281.35345,281.4499,278.01358,274.12018
2022-06-02 00:00,280.47,279.84528,276.9477,274.09247
2022-06-02 00:10,278.84586,278.88394,275.77728,273.96375
2022-06-02 00:20,280.35593,279.20032,275.61136,273.61942
2022-06-02 00:30,281.93097,279.30457,275.56564,273.10364
2022-06-02 00:40,283.68008,278.97083,274.83072,270.94507
2022-06-02 00:50,286.16183,278.9303,274.6169,268.14624
2022-06-02 01:00,287.09616,279.47675,274.49826,266.2732
2022-06-02 01:10,287.18597,280.61627,273.52603,263.69025
2022-06-02 01:20,286.85898,279.2245,272.47595,262.36584
2022-06-02 01:30,287.0928,277.74182,272.79446,262.6488
2022-06-02 01:40,286.23062,277.92764,272.61404,262.85254
2022-06-02 01:50,284.11307,277.17355,270.88412,261.50598
2022-06-02 02:00,283.62485,275.89728,270.67252,261.98822
2022-06-02 02:10,282.40173,276.30273,271.21466,264.1765
2022-06-02 02:20,280.8085,276.12686,270.9371,264.6883
2022-06-02 02:30,279.55008,276.6658,271.02823,265.49805
2022-06-02 02:40,277.61215,274.35907,269.25064,265.0576
2022-06-02 02:50,278.4907,274.10568,269.24362,265.40375
2022-06-02 03:00,277.91513,274.79678,268.71695,264.05704
2022-06-02 03:10,276.8514,274.24838,268.2222,263.28796
2022-06-02 03:20,277.92648,274.37653,268.00308,262.53946
2022-06-02 03:30,276.88937,272.47046,266.82407,261.54224
2022-06-02 03:40,278.50262,272.32855,267.03723,260.28076
2022-06-02 03:50,278.53522,272.90442,266.49265,258.94928
2022-06-02 04:00,277.94876,272.34805,265.94333,258.09674
2022-06-02 04:10,278.1012,273.09827,267.0635,259.56052
2022-06-02 04:20,278.7793,273.6479,267.02866,259.4127
2022-06-02 04:30,277.27164,270.94135,265.3982,259.03674
2022-06-02 04:40,276.33118,270.58936,264.12024,257.80225
2022-06-02 04:50,275.32812,272.82834,264.70004,257.7445
2022-06-02 05:00,274.83212,271.45746,264.4423,259.13782
2022-06-02 05:10,274.44086,270.73715,263.33,259.09427
2022-06-02 05:20,272.75555,271.46222,262.80582,259.10126
2022-06-02 05:30,273.11722,271.36566,262.73215,258.55157
2022-06-02 05:40,273.4674,271.24286,262.30856,259.27826
2022-06-02 05:50,272.64972,270.1358,260.8832,256.9906
2022-06-02 06:00,272.72,270.7965,260.97806,256.30023
2022-06-02 06:10,272.99985,270.59454,260.51392,255.9535
2022-06-02 06:20,273.7543,270.3808,260.4783,256.026
2022-06-02 06:30,274.29233,270.95898,260.95587,256.1773
2022-06-02 06:40,274.3445,270.5902,260.71097,254.50267
2022-06-02 06:50,274.05075,270.20773,260.55698,254.45082
2022-06-02 07:00,274.087,270.10452,260.70483,254.38182
2022-06-02 07:10,273.7383,269.92218,260.59012,254.4182
2022-06-02 07:20,273.48935,270.0692,260.4965,254.13936
2022-06-02 07:30,273.29727,269.95602,260.3845,254.25633
2022-06-02 07:40,273.48764,270.33472,260.6093,254.42508
2022-06-02 07:50,273.0433,269.4194,260.08502,254.54858
2022-06-02 08:00,271.86087,269.21637,259.2706,254.38274
2022-06-02 08:10,271.96698,269.17694,259.04953,253.78957
2022-06-02 08:20,277.0609,268.63107,262.2537,252.41862
2022-06-02 08:30,278.4581,267.83612,263.96976,256.89722
2022-06-02 08:40,278.61554,268.58328,264.2712,264.2253
2022-06-02 08:50,280.84335,270.68756,266.43704,273.23212
2022-06-02 09:00,280.2819,271.64435,266.03214,279.7201
2022-06-02 09:10,282.49966,273.54492,271.4835,282.8252
2022-06-02 09:20,281.13846,280.34695,280.26608,287.4748
2022-06-02 09:30,280.43567,286.61826,287.0114,292.58478
2022-06-02 09:40,285.72992,290.48682,293.19894,296.24237
2022-06-02 09:50,297.06207,294.4005,297.40338,296.3546
2022-06-02 10:00,307.66367,297.6889,300.83093,295.62592
2022-06-02 10:10,314.49484,305.07483,306.08096,298.67987
2022-06-02 10:20,323.82864,313.27393,311.62546,300.00464
2022-06-02 10:30,329.81546,323.38638,317.93344,300.94067
2022-06-02 10:40,336.59232,327.3746,320.45828,297.51483
2022-06-02 10:50,340.64133,332.21796,323.93948,296.06824
2022-06-02 11:00,343.6854,329.92993,323.49072,292.6938
2022-06-02 11:10,345.22928,331.53552,324.77988,289.9524
2022-06-02 11:20,346.39944,332.21866,325.155,285.01154
2022-06-02 11:30,346.7141,333.6556,324.75717,288.20575
2022-06-02 11:40,342.33914,329.24475,320.22467,289.49722
2022-06-02 11:50,336.0416,324.10712,314.67352,293.1753
2022-06-02 12:00,327.61777,319.4709,310.73645,295.42776
2022-06-02 12:10,321.20172,317.50665,308.52145,295.72388
2022-06-02 12:20,315.14896,312.19107,305.48752,295.18774
2022-06-02 12:30,311.22,309.4602,303.93234,294.38556
2022-06-02 12:40,308.61942,307.88495,302.9279,294.29095
2022-06-02 12:50,304.6406,303.4793,299.40976,290.72684
2022-06-02 13:00,303.1693,301.4126,297.6096,289.02423
2022-06-02 13:10,303.43924,299.42822,295.81027,287.2735
2022-06-02 13:20,304.59488,299.01892,294.83313,284.82797
2022-06-02 13:30,304.56482,297.66006,292.79367,281.563
2022-06-02 13:40,305.0133,298.01154,291.3959,278.81747
2022-06-02 13:50,302.9272,294.88373,287.6208,274.0279
2022-06-02 14:00,301.67194,292.5323,285.92023,272.59155
2022-06-02 14:10,300.58475,291.21906,283.36545,269.40387
2022-06-02 14:20,298.5115,288.83798,281.92874,268.4922
2022-06-02 14:30,297.84732,288.87125,281.38452,268.31
2022-06-02 14:40,294.95584,286.0876,279.5855,267.89838
2022-06-02 14:50,293.83102,284.97977,278.452,266.70282
2022-06-02 15:00,290.09024,282.26807,276.17587,266.05283
2022-06-02 15:10,287.30246,279.65558,274.57443,265.36414
2022-06-02 15:20,287.11713,280.13483,275.9412,268.30505
2022-06-02 15:30,284.21237,277.391,273.44052,266.91382
2022-06-02 15:40,281.0315,276.24963,271.9428,266.09576
2022-06-02 15:50,280.76254,276.46005,272.7387,267.56778
2022-06-02 16:00,282.71008,276.33167,273.099,266.56958
2022-06-02 16:10,282.18823,274.8985,271.72055,264.61353
2022-06-02 16:20,283.5052,273.74872,271.07684,261.43134
2022-06-02 16:30,284.61813,274.03644,271.40063,260.87164
2022-06-02 16:40,286.4019,275.21246,271.75348,260.05237
2022-06-02 16:50,286.2078,275.13177,271.15396,259.45175
2022-06-02 17:00,286.52832,276.60254,270.84164,257.55148
2022-06-02 17:10,284.20728,275.76547,270.05728,259.50116
2022-06-02 17:20,285.06595,275.0099,271.1309,259.65897
2022-06-02 17:30,283.04517,274.47525,268.53818,258.82532
2022-06-02 17:40,280.4034,273.77576,267.5975,259.4774
2022-06-02 17:50,280.6971,273.71924,267.1177,259.16794
2022-06-02 18:00,278.35843,273.4362,266.99313,260.93982
2022-06-02 18:10,279.41162,273.29938,267.71866,261.644
2022-06-02 18:20,278.21033,272.63293,265.40503,260.3878
2022-06-02 18:30,277.28775,271.491,264.31686,260.1816
2022-06-02 18:40,277.2179,270.05612,263.97665,258.33536
2022-06-02 18:50,276.43716,270.05798,263.5161,257.66516
2022-06-02 19:00,275.72125,269.98352,263.04147,257.81076
2022-06-02 19:10,277.32657,270.26215,263.77444,257.2069
2022-06-02 19:20,276.80417,270.16312,262.97177,256.04877
2022-06-02 19:30,276.77844,269.90955,262.80988,255.48447
2022-06-02 19:40,276.6824,270.06305,262.56503,255.15625
2022-06-02 19:50,276.36264,270.14282,262.19553,255.27354
2022-06-02 20:00,275.85196,270.11212,261.7732,255.24792
2022-06-02 20:10,276.0787,269.43683,261.95844,255.1371
2022-06-02 20:20,274.81345,269.6443,260.78537,254.53868
2022-06-02 20:30,274.85327,269.71173,260.92398,254.7936
2022-06-02 20:40,273.7585,269.56042,260.38855,255.06822
2022-06-02 20:50,273.49188,269.45447,260.39374,255.67065
2022-06-02 21:00,273.4575,269.16315,260.1909,255.29594
2022-06-02 21:10,273.5904,270.45166,260.76144,256.11084
2022-06-02 21:20,272.6069,271.2067,261.1897,257.5495
2022-06-02 21:30,271.91302,271.31824,263.2045,262.38104
2022-06-02 21:40,270.85715,270.3908,262.5258,262.4431
2022-06-02 21:50,271.5777,270.73563,263.33627,263.20068
2022-06-02 22:00,273.59717,271.79672,266.93417,265.12933
2022-06-02 22:10,273.95206,274.60727,270.77353,265.9413
2022-06-02 22:20,275.39252,277.15088,272.55063,266.30026
2022-06-02 22:30,279.40128,277.9298,272.88773,264.468
2022-06-02 22:40,283.62915,276.44092,273.2628,262.68683
2022-06-02 22:50,288.19095,276.23813,272.54633,258.17673
2022-06-02 23:00,292.73605,278.39337,274.62808,257.2693
2022-06-02 23:10,293.77438,282.05212,274.81076,255.5566
2022-06-02 23:20,290.87198,282.6116,273.43198,258.34253
2022-06-02 23:30,291.8586,284.47116,273.4651,258.23376
2022-06-02 23:40,290.45923,279.3378,271.68265,256.90778
2022-06-02 23:50,286.51254,275.6596,269.32663,256.71774
2022-06-03 00:00,282.36002,274.9176,269.21954,260.17752
2022-06-03 00:10,276.86246,275.5649,268.74756,262.10043
2022-06-03 00:20,276.15057,274.2243,269.73093,264.61978
2022-06-03 00:30,274.577,273.8291,268.81982,264.69223
2022-06-03 00:40,274.98785,272.08292,268.41605,265.13385
2022-06-03 00:50,275.6606,272.03983,267.96262,264.8285
2022-06-03 01:00,275.49298,271.67603,267.4709,265.06192
2022-06-03 01:10,275.06906,272.64966,266.50583,262.65668
2022-06-03 01:20,277.20013,273.051,266.80148,261.18927
2022-06-03 01:30,279.13077,272.38184,266.63052,258.8394
2022-06-03 01:40,282.32498,272.73877,267.05014,256.3498
2022-06-03 01:50,281.51382,273.48227,266.2872,256.1159
2022-06-03 02:00,282.11636,272.1613,266.23508,255.29607
2022-06-03 02:10,281.00333,272.29565,265.77798,255.20174
2022-06-03 02:20,279.96344,272.18985,265.72665,256.04816
2022-06-03 02:30,278.8113,271.59424,265.0345,256.10516
2022-06-03 02:40,277.83566,272.09546,265.48032,258.08423
2022-06-03 02:50,276.7798,271.9193,265.56384,258.9074
2022-06-03 03:00,274.25574,271.52448,265.01556,259.36484
2022-06-03 03:10,273.0812,271.20462,264.2085,259.02744
2022-06-03 03:20,272.95218,271.2231,263.71762,258.53253
2022-06-03 03:30,273.74197,271.07492,263.99643,258.68604
2022-06-03 03:40,274.10248,271.44745,264.22482,258.45587
2022-06-03 03:50,273.13156,271.06903,262.90244,256.66168
2022-06-03 04:00,273.40317,270.22174,262.79703,257.1726
2022-06-03 04:10,274.61877,270.55875,263.5297,257.49927
2022-06-03 04:20,274.31442,270.18576,262.4985,255.9449
2022-06-03 04:30,274.51163,270.5745,262.39807,255.61647
2022-06-03 04:40,274.8213,270.70483,262.77817,254.92067
2022-06-03 04:50,273.54025,270.9159,261.81738,254.64893
2022-06-03 05:00,272.95316,270.26035,261.20053,255.26918
2022-06-03 05:10,271.56827,270.0501,260.22006,255.11383
2022-06-03 05:20,271.04572,270.13815,260.632,255.19417
2022-06-03 05:30,269.81824,270.74872,260.4953,254.761
2022-06-03 05:40,269.6715,270.07657,260.165,254.79869
2022-06-03 05:50,268.85495,269.9624,259.60788,255.9692
2022-06-03 06:00,269.54123,271.374,260.47507,256.24945
2022-06-03 06:10,269.53558,271.27405,259.64026,255.82755
2022-06-03 06:20,270.45667,270.1217,259.1827,255.92348
2022-06-03 06:30,269.7754,269.34625,258.60413,253.8734
2022-06-03 06:40,270.17722,269.78275,258.72324,253.63858
2022-06-03 06:50,269.07678,268.70947,257.60217,253.35829
2022-06-03 07:00,270.63284,268.78073,257.72375,253.50085
2022-06-03 07:10,271.18417,269.13116,258.04532,253.64662
2022-06-03 07:20,271.91803,269.1299,258.51508,253.06624
2022-06-03 07:30,272.0027,268.85114,258.56516,252.61865
2022-06-03 07:40,270.95657,268.68118,257.91855,252.3535
2022-06-03 07:50,271.21103,267.32928,257.70102,251.96265
2022-06-03 08:00,271.4447,267.49826,258.0497,252.53064
2022-06-03 08:10,271.53995,267.5853,258.24313,253.0704
2022-06-03 08:20,275.23636,267.91248,260.80978,252.88155
2022-06-03 08:30,275.21164,267.3938,260.4159,251.51831
2022-06-03 08:40,276.34567,267.07214,261.58298,252.44014
2022-06-03 08:50,279.3005,268.54095,263.4845,252.6766
2022-06-03 09:00,280.21866,269.11426,264.26578,253.3286
2022-06-03 09:10,280.6505,270.06985,265.95377,259.27478
2022-06-03 09:20,279.69058,268.44693,265.1769,265.4657
2022-06-03 09:30,279.62485,268.67963,264.35117,277.14764
2022-06-03 09:40,278.9342,268.31714,263.51266,285.2261
2022-06-03 09:50,277.70956,266.78812,270.45206,284.48743
2022-06-03 10:00,275.4075,278.7981,279.77063,292.09814
2022-06-03 10:10,276.936,284.00095,285.6893,295.3963
2022-06-03 10:20,279.93588,284.99988,290.83594,296.07153
2022-06-03 10:30,292.08215,290.81354,296.57004,296.87427
2022-06-03 10:40,302.78476,291.5398,296.86203,294.8957
2022-06-03 10:50,315.1316,298.39917,300.5787,294.34692
2022-06-03 11:00,324.46762,307.30627,306.4817,294.9768
2022-06-03 11:10,330.3229,316.05664,311.85977,291.30014
2022-06-03 11:20,334.55295,322.4034,314.6205,288.44324
2022-06-03 11:30,340.10092,326.84235,318.76233,285.75922
2022-06-03 11:40,340.29288,326.67584,319.2701,281.83325
2022-06-03 11:50,341.37875,327.21207,321.0086,280.14398
2022-06-03 12:00,341.05426,324.62122,319.02896,279.187
2022-06-03 12:10,337.66183,321.0982,314.48233,284.1616
2022-06-03 12:20,331.63443,316.34006,309.65414,288.01758
2022-06-03 12:30,323.90466,312.7788,306.37442,291.9391
2022-06-03 12:40,318.2696,310.8882,304.7369,293.89392
2022-06-03 12:50,311.04053,306.23376,301.58426,293.04468
2022-06-03 13:00,309.01852,306.47888,302.38443,294.33456
2022-06-03 13:10,305.63235,304.69006,300.92175,293.66074
2022-06-03 13:20,303.40958,302.39838,299.40317,292.54147
2022-06-03 13:30,305.48587,301.9636,300.05215,293.41977
2022-06-03 13:40,305.53192,299.76126,298.14383,291.8247
2022-06-03 13:50,306.60535,299.2875,296.84738,289.28134
2022-06-03 14:00,308.90546,298.92142,295.9023,286.06696
2022-06-03 14:10,308.7702,298.97482,295.6241,284.04492
2022-06-03 14:20,309.52795,299.85718,295.15536,280.80905
2022-06-03 14:30,308.74948,299.17,292.36642,277.42633
2022-06-03 14:40,308.3922,297.9046,290.64127,275.36066
2022-06-03 14:50,306.51324,296.78046,289.07718,274.08142
2022-06-03 15:00,304.9506,298.04382,289.26425,276.061
2022-06-03 15:10,303.57864,296.47336,288.85764,276.76947
2022-06-03 15:20,300.34128,293.52917,286.8608,276.34024
2022-06-03 15:30,298.32712,291.3843,286.14505,276.94025
2022-06-03 15:40,296.9694,291.0047,285.77322,276.96893
2022-06-03 15:50,297.28384,289.20856,284.89716,275.79498
2022-06-03 16:00,296.657,289.49542,284.5981,274.64648
2022-06-03 16:10,295.16592,288.93652,283.8131,273.90964
2022-06-03 16:20,293.43198,287.531,282.14874,271.9309
2022-06-03 16:30,295.36197,288.21606,283.2618,272.78513
2022-06-03 16:40,294.58322,287.40076,281.9013,271.30487
2022-06-03 16:50,291.81348,285.54443,279.43875,268.4347
2022-06-03 17:00,292.488,285.29987,280.09637,267.8911
2022-06-03 17:10,293.13205,284.22986,280.11224,268.28998
2022-06-03 17:20,291.80884,283.83408,278.91656,268.0277
2022-06-03 17:30,289.62827,281.24347,276.29672,265.47647
2022-06-03 17:40,289.57632,282.21918,276.36414,265.68506
2022-06-03 17:50,287.98532,279.90204,275.50845,265.34467
2022-06-03 18:00,287.43582,278.599,274.1372,264.7984
2022-06-03 18:10,286.6728,278.161,274.35742,264.768
2022-06-03 18:20,286.52963,277.25116,273.7252,264.09424
2022-06-03 18:30,287.25513,277.2554,273.86002,263.59802
2022-06-03 18:40,287.0337,277.43945,274.4033,264.76483
2022-06-03 18:50,285.87033,276.50717,273.29056,263.79517
2022-06-03 19:00,284.2845,275.37152,271.02853,262.6856
2022-06-03 19:10,284.50272,274.3866,271.06827,261.96173
2022-06-03 19:20,283.69403,274.38925,270.38345,261.78723
2022-06-03 19:30,283.02176,273.63416,269.67932,260.36267
2022-06-03 19:40,282.0895,274.50516,268.8002,260.5059
2022-06-03 19:50,281.81967,274.01898,268.48013,261.24863
2022-06-03 20:00,281.1327,273.45917,267.86063,261.891
2022-06-03 20:10,280.91574,274.01416,267.7285,261.69165
2022-06-03 20:20,279.98715,274.23907,267.00223,261.40527
2022-06-03 20:30,278.77768,273.77225,266.24966,261.12323
2022-06-03 20:40,278.65463,273.4555,266.05188,260.8945
2022-06-03 20:50,277.739,272.2311,264.78854,259.31067
2022-06-03 21:00,278.1203,270.92307,264.55402,258.79605
2022-06-03 21:10,276.82272,271.13217,263.8588,258.47903
2022-06-03 21:20,276.78604,270.62067,263.48346,257.89523
2022-06-03 21:30,276.14792,269.9078,262.79886,258.51578
2022-06-03 21:40,276.5228,271.42798,263.72458,258.57504
2022-06-03 21:50,276.29,270.64362,263.82394,257.6825
2022-06-03 22:00,276.20743,271.5877,265.09476,260.99042
2022-06-03 22:10,275.47012,271.28946,265.17038,264.0566
2022-06-03 22:20,276.14786,271.4305,266.36575,266.1606
2022-06-03 22:30,276.03793,271.99838,267.342,266.9821
2022-06-03 22:40,274.8749,271.2402,268.18478,266.28943
2022-06-03 22:50,276.5017,276.20117,271.70175,266.3511
2022-06-03 23:00,278.25552,278.28082,273.71338,266.32822
2022-06-03 23:10,280.87036,276.14642,272.69693,264.2937
2022-06-03 23:20,285.77194,276.37622,272.0411,259.37665
2022-06-03 23:30,290.619,276.25372,272.7178,255.5818
2022-06-03 23:40,293.07678,277.57764,273.1569,254.1507
2022-06-03 23:50,294.93195,279.8459,273.63455,254.21098
2022-06-04 00:00,293.99966,282.5016,272.7946,255.18605
2022-06-04 00:10,291.679,277.94037,271.2277,255.22847
2022-06-04 00:20,287.38815,275.8921,269.5215,256.02063
2022-06-04 00:30,282.0281,274.41187,267.38474,257.0113
2022-06-04 00:40,276.2558,274.69052,267.12164,260.05463
2022-06-04 00:50,275.4144,273.32407,268.44217,263.13547
2022-06-04 01:00,274.45676,272.8631,268.69907,264.94528
2022-06-04 01:10,273.86026,271.27585,267.65042,265.11942
2022-06-04 01:20,274.27188,271.0901,267.51688,265.59894
2022-06-04 01:30,274.75153,270.7097,267.27365,265.80914
2022-06-04 01:40,274.5825,270.72882,266.3764,263.8135
2022-06-04 01:50,275.0706,271.25525,265.7807,261.85916
2022-06-04 02:00,276.94504,272.07642,265.08514,258.27502
2022-06-04 02:10,278.51968,271.05872,265.16873,257.25677
2022-06-04 02:20,280.39246,271.63312,265.85788,256.694
2022-06-04 02:30,281.59338,270.88577,266.39804,256.83633
2022-06-04 02:40,280.85284,271.29742,265.7018,255.5898
2022-06-04 02:50,279.57602,271.3726,265.11987,255.49734
2022-06-04 03:00,278.92883,270.702,264.84692,255.73268
